filename	format	sha256	preliminary_categories	preview
PDF_02_—_ChatGPT_Profissional.md	md	5e808957c5ac8cff75ea4a7112ba3ce1944368ca0ed2716c18235347450d2c09	TOOL_SPECIFICATION;REFERENCE	# PDF 02 — ChatGPT Profissional ## Bem-vindo ao ChatGPT: O Teu Assistente de Negócios em Angola! Olá, empreendedor! Josemar Gourgel aqui novamente. No módulo anterior, desmistificamos a Inteligência Artificial e percebemos o seu potencial. Agora, vamos mergulhar numa das ferramentas mais revolucionárias e acessíveis que a IA nos oferece: o **ChatGPT**. Imagina ter um assistente pessoal que te ajuda a escrever emails, a criar posts para as redes sociais, a analisar documentos e até a gerar ideias de marketing, tudo isto adaptado à realidade do teu negócio em Luanda ou noutra província de Angola. Isso é o ChatGPT, e neste módulo, vais aprender a usá-lo como um verdadeiro profissional. Não importa se estás a começar ou se já usas o ChatGPT ocasionalmente. Vamos explorar desde a interface básica até técnicas avançadas, com exemplos práticos e exercícios que te vão permitir aplicar tudo imediatamente no teu dia a dia. Prepara-te para transformar a forma como trabalhas e potenciar o teu negócio com esta ferramenta incrível! --- ## 1. A Interface do ChatGPT: O Teu Novo Escritório Digital Para começar a usar o ChatGPT de forma eficaz, é fundamental conhecer a
Perguntas_Frequentes_(FAQ)_-_Aula_2__Produção_de_C.md	md	325dd8b8da7fbc4c1e410bc2a4df462466a674b583b6da870d95046cffd64f5a	REFERENCE;TEMPLATE	# Perguntas Frequentes (FAQ) - Aula 2: Produção de Conteúdo com IA **Curso:** IA na Prática para Trabalho, Negócios e Produtividade **Divisão:** GAG Labs (GAG Visual) Esta secção aborda as perguntas mais comuns sobre a utilização da Inteligência Artificial na produção de conteúdo, com foco nos tópicos abordados na Aula 2. ## 1. O que é IA generativa e como ela se aplica à criação de conteúdo? **Resposta:** IA generativa refere-se a modelos de inteligência artificial capazes de criar novos dados (texto, imagens, áudio, etc.) que se assemelham aos dados com os quais foram treinados. Na criação de conteúdo, isso significa que a IA pode gerar rascunhos de textos, ideias, legendas para redes sociais, e-mails, entre outros, a partir de prompts ou instruções dadas pelo utilizador. ## 2. Preciso de ser um especialista em IA para usar estas ferramentas? **Resposta:** Não. As ferramentas como ChatGPT, Claude, Copilot e Gemini são projetadas para serem intuitivas e fáceis de usar, mesmo para quem não tem experiência prévia em IA. O mais importante é aprender a formular prompts eficazes e a refinar o conteúdo gerado. ## 3. Qual a diferença entre ChatGPT, Cla
perguntas_frequentes_aula1.md	md	c2459a30497065a5b206a71ec141f630b49b003970ddea6cab525652b00391d7	REFERENCE	# Perguntas Frequentes (FAQ) - Aula 1: Introdução à IA e Conversando com Modelos de Linguagem **Curso:** IA na Prática para Trabalho, Negócios e Produtividade **Módulo:** Aula 1 - Introdução à IA (2 horas) Este documento reúne as perguntas mais comuns sobre a Inteligência Artificial conversacional e as ferramentas exploradas na Aula 1, juntamente com as suas respostas. ## 1. O que é Inteligência Artificial (IA)? **R:** A Inteligência Artificial (IA) é um campo da ciência da computação que se dedica à criação de máquinas capazes de simular a inteligência humana. Isso inclui aprender, raciocinar, resolver problemas, perceber e compreender a linguagem. Na Aula 1, focamo-nos na IA conversacional, que interage connosco através da linguagem. ## 2. Qual a diferença entre ChatGPT, Claude, Copilot, Gemini e Perplexity AI? **R:** Embora todas sejam IAs conversacionais, elas possuem características e focos distintos: * **ChatGPT:** Desenvolvido pela OpenAI, é conhecido pela sua versatilidade na geração de texto, escrita criativa e conversas gerais. * **Claude:** Da Anthropic, destaca-se pela sua capacidade de processar textos mais longos e por ser projetado com pr
perguntas_frequentes_aula3.md	md	60710f00362891f179f036c4e841f6d647f78ddcbc9fdd99ba12868a25b17e4b	REFERENCE	# Perguntas Frequentes (FAQ) - Aula 3: Design com IA **Curso:** IA na Prática para Trabalho, Negócios e Produtividade **Divisão:** GAG Labs (GAG Visual) --- Esta secção reúne as perguntas mais comuns sobre o uso de Inteligência Artificial no design gráfico, com respostas concisas para ajudar a esclarecer dúvidas e aprofundar o seu conhecimento. ## 1. Perguntas Gerais sobre IA e Design **P: Preciso de ser um designer profissional para usar estas ferramentas de IA?** **R:** Não, absolutamente! A beleza destas ferramentas de IA é que elas democratizam o design. Foram criadas para serem intuitivas e acessíveis a pessoas sem experiência prévia em design gráfico, permitindo criar materiais visuais de alta qualidade com facilidade. **P: As ferramentas de IA vão substituir os designers gráficos?** **R:** A IA é uma ferramenta poderosa que complementa o trabalho dos designers, automatizando tarefas repetitivas e gerando ideias. No entanto, a criatividade humana, a compreensão cultural e a capacidade de contar histórias de forma única continuam a ser insubstituíveis. A IA serve como um assistente, não um substituto. **P: Posso usar os designs criados com IA para fins c
perguntas_frequentes_aula5.md	md	34d80bba1a42a30bd971e753e1883e851e3f5abda29f9cace1e908167f98c7d1	REFERENCE	# Perguntas Frequentes (FAQ) - Aula 5: Projeto Final - Criar uma Marca Completa **Curso:** IA na Prática para Trabalho, Negócios e Produtividade **Módulo:** Projeto Final: Criar uma Marca Completa **Instituição:** GAG Labs (Divisão de Formação da GAG Visual) **Slogan:** "Soluções com propósito, inovação com raízes." **Localização:** Kilamba, Luanda, Angola | **NIF:** 5001654063 --- ## Perguntas Frequentes sobre a Aula 5 ### Geral **P1: Qual é o objetivo principal desta aula?** R1: O objetivo principal é aplicar de forma prática todas as ferramentas de IA aprendidas no curso para criar uma marca completa do zero, desde a conceção até à apresentação, com foco no contexto angolano. **P2: Preciso de ter uma ideia de negócio antes de começar a aula?** R2: Não é estritamente necessário. Durante a aula, haverá um momento para brainstorming e conceção da ideia, mas ter uma noção prévia pode ajudar a acelerar o processo. **P3: Posso trabalhar em grupo neste projeto?** R3: Este projeto é individual para que cada aluno possa explorar e desenvolver as suas próprias competências. No entanto, a partilha de ideias e feedback entre colegas é encorajada. ### 
plano_e_manual_formador_aula5.md	md	b387c9140863f3e6693dd3e90348b6edda612f18c86f89a90c7e7a6044ccfadd	WORKFLOW;KNOWLEDGE	# Plano Minuto a Minuto e Manual do Formador - Aula 5 **Curso:** IA na Prática para Trabalho, Negócios e Produtividade **Módulo:** Projeto Final: Criar uma Marca Completa **Duração:** 2 horas (120 minutos) **Instituição:** GAG Labs (Divisão de Formação da GAG Visual) **Slogan:** "Soluções com propósito, inovação com raízes." **Localização:** Kilamba, Luanda, Angola | **NIF:** 5001654063 --- ## 1. Manual do Formador ### 1.1. Objetivos da Aula Ao final desta aula, o aluno será capaz de: * Conceber e desenvolver uma marca completa (nome, logótipo, identidade visual) utilizando ferramentas de IA. * Criar conteúdo de marketing (publicação e vídeo) para a marca com o apoio de IA. * Elaborar uma apresentação sobre a marca desenvolvida, demonstrando as ferramentas de IA aprendidas. * Aplicar de forma prática os conhecimentos adquiridos nas aulas anteriores para um projeto integrado. ### 1.2. Materiais Necessários * Computador com acesso à internet estável. * Contas ativas nas ferramentas: ChatGPT, Claude, Canva AI, Leonardo AI, Ideogram, Google Flow, CapCut, Gamma AI. * Projetor/Ecrã para partilha de tela. * Quadro branco ou ferramenta digital para anotaçõe
Plano_Minuto_a_Minuto_-_Aula_1__Introdução_à_IA_e_.md	md	8eb421d2d2ab016d4b54bd82552e6c82eeaca466bb646392d4c344ed817f91cb	WORKFLOW;KNOWLEDGE	# Plano Minuto a Minuto - Aula 1: Introdução à IA e Conversando com Modelos de Linguagem **Duração:** 2 horas (120 minutos) **Objetivo:** Os alunos aprenderem a conversar com uma IA e a compreender os conceitos fundamentais por trás dos modelos de linguagem. ## Detalhamento do Plano | Tempo (min) | Atividade | Descrição | Materiais/Ferramentas | Notas para o Formador | |:-----------:|:----------|:----------|:---------------------:|:----------------------| | 0-10 (10) | **Boas-vindas e Introdução** | Apresentação da GAG Labs e GAG Visual, do curso e dos objetivos da Aula 1. O que é Inteligência Artificial (IA) de forma simples e acessível. | Slides de introdução, Logotipo GAG Labs | Criar um ambiente acolhedor e motivador. Enfatizar a aplicabilidade prática. | | 10-25 (15) | **O que é IA Conversacional?** | Explicação básica sobre IA conversacional, como funciona (modelos de linguagem), e a sua crescente importância no dia a dia e no trabalho. | Slides explicativos, Vídeo curto (opcional) | Usar linguagem clara, evitar jargões técnicos excessivos. | | 25-55 (30) | **Apresentação das Ferramentas de IA** | Demonstração e breve introdução às principais 
Plano_Minuto_a_Minuto_-_Aula_2__Produção_de_Conteú.md	md	e785aac3951eb7fe28b4d88d5a452e035712c39de581b5a3cb120ad89b89d1e5	WORKFLOW;KNOWLEDGE	# Plano Minuto a Minuto - Aula 2: Produção de Conteúdo com IA **Curso:** IA na Prática para Trabalho, Negócios e Produtividade **Divisão:** GAG Labs (GAG Visual) **Duração:** 2 horas **Objetivo:** Os alunos aprenderem a usar IA para criar documentos profissionais e conteúdo para redes sociais. **Público-alvo:** Pessoas sem experiência em IA, Empreendedores, Funcionários, Estudantes, Profissionais liberais, Pequenos empresários. ## Estrutura da Aula | Tempo (minutos) | Tópico | Atividade | Ferramentas | Notas | |---|---|---|---|---| | 0-5 | Boas-vindas e Introdução | Apresentação da Aula 2, objetivos e importância da IA na produção de conteúdo. | Apresentação | Conectar com a Aula 1. | | 5-15 | Fundamentos da IA na Criação de Conteúdo | Breve revisão sobre o que é IA generativa e como ela pode ser aplicada. | Apresentação, Discussão | Exemplos práticos e acessíveis. | | 15-30 | Criando Documentos Profissionais com IA | Demonstração e prática: Currículo e Carta de Apresentação. | ChatGPT, Gemini | Foco em personalização e estrutura. | | 30-45 | E-mails e Textos Eficazes | Demonstração e prática: Redação de e-mails formais/informais e tex
plano_minuto_a_minuto_aula1.md	md	8eb421d2d2ab016d4b54bd82552e6c82eeaca466bb646392d4c344ed817f91cb	WORKFLOW;KNOWLEDGE	# Plano Minuto a Minuto - Aula 1: Introdução à IA e Conversando com Modelos de Linguagem **Duração:** 2 horas (120 minutos) **Objetivo:** Os alunos aprenderem a conversar com uma IA e a compreender os conceitos fundamentais por trás dos modelos de linguagem. ## Detalhamento do Plano | Tempo (min) | Atividade | Descrição | Materiais/Ferramentas | Notas para o Formador | |:-----------:|:----------|:----------|:---------------------:|:----------------------| | 0-10 (10) | **Boas-vindas e Introdução** | Apresentação da GAG Labs e GAG Visual, do curso e dos objetivos da Aula 1. O que é Inteligência Artificial (IA) de forma simples e acessível. | Slides de introdução, Logotipo GAG Labs | Criar um ambiente acolhedor e motivador. Enfatizar a aplicabilidade prática. | | 10-25 (15) | **O que é IA Conversacional?** | Explicação básica sobre IA conversacional, como funciona (modelos de linguagem), e a sua crescente importância no dia a dia e no trabalho. | Slides explicativos, Vídeo curto (opcional) | Usar linguagem clara, evitar jargões técnicos excessivos. | | 25-55 (30) | **Apresentação das Ferramentas de IA** | Demonstração e breve introdução às principais 
plano_minuto_a_minuto_aula2.md	md	e785aac3951eb7fe28b4d88d5a452e035712c39de581b5a3cb120ad89b89d1e5	WORKFLOW;KNOWLEDGE	# Plano Minuto a Minuto - Aula 2: Produção de Conteúdo com IA **Curso:** IA na Prática para Trabalho, Negócios e Produtividade **Divisão:** GAG Labs (GAG Visual) **Duração:** 2 horas **Objetivo:** Os alunos aprenderem a usar IA para criar documentos profissionais e conteúdo para redes sociais. **Público-alvo:** Pessoas sem experiência em IA, Empreendedores, Funcionários, Estudantes, Profissionais liberais, Pequenos empresários. ## Estrutura da Aula | Tempo (minutos) | Tópico | Atividade | Ferramentas | Notas | |---|---|---|---|---| | 0-5 | Boas-vindas e Introdução | Apresentação da Aula 2, objetivos e importância da IA na produção de conteúdo. | Apresentação | Conectar com a Aula 1. | | 5-15 | Fundamentos da IA na Criação de Conteúdo | Breve revisão sobre o que é IA generativa e como ela pode ser aplicada. | Apresentação, Discussão | Exemplos práticos e acessíveis. | | 15-30 | Criando Documentos Profissionais com IA | Demonstração e prática: Currículo e Carta de Apresentação. | ChatGPT, Gemini | Foco em personalização e estrutura. | | 30-45 | E-mails e Textos Eficazes | Demonstração e prática: Redação de e-mails formais/informais e tex
plano_minuto_a_minuto_aula3.md	md	813a567043798f5f1d716f06d6784c1a23b93ef48dca7d557e38870cd9da2352	WORKFLOW;KNOWLEDGE	# Plano Minuto a Minuto - Aula 3: Design com IA **Curso:** IA na Prática para Trabalho, Negócios e Produtividade **Divisão:** GAG Labs (GAG Visual) **Duração:** 2 horas (120 minutos) **Público-alvo:** Pessoas sem experiência em IA, Empreendedores, Funcionários, Estudantes, Profissionais liberais, Pequenos empresários. **Objetivo:** Os alunos aprenderem a criar materiais visuais profissionais usando ferramentas de IA. --- ## Estrutura da Aula | Tempo (min) | Tópico / Atividade | Ferramentas / Exemplos 
plano_minuto_a_minuto_aula4.md	md	6a4edaa3d73870a2d9c472b8eb3aa59d3a78e67121443b0f76b0e30bd9b73707	WORKFLOW;KNOWLEDGE	# Plano Minuto a Minuto - Aula 4: Vídeo com IA **Curso:** IA na Prática para Trabalho, Negócios e Produtividade **Divisão:** GAG Labs (GAG Visual) **Duração:** 2 horas (120 minutos) **Objetivo:** Os alunos aprenderem a criar vídeos profissionais usando ferramentas de IA, com foco em casos práticos angolanos. **Público-alvo:** Pessoas sem experiência em IA, Empreendedores, Funcionários, Estudantes, Profissionais liberais, Pequenos empresários. ## Estrutura da Aula | Tempo (min) | Tópico | Atividade | Ferramentas de IA | Casos Práticos Angolanos | Observações | |---|---|---|---|---|---| | **00-10** | **Introdução à IA no Vídeo** | Boas-vindas, apresentação dos objetivos da aula, importância da IA na produção de vídeo. | N/A | Exemplos de vídeos institucionais de empresas angolanas (Unitel, Banco BAI) | Engajar os alunos com a relevância do tema. | | **10-25** | **Fundamentos de Geração de Vídeo com IA** | Explicação de conceitos como Text-to-Video, Image-to-Video, narração por IA. | N/A | Discussão sobre a aplicação em publicidade local (restaurantes, lojas de roupa) | Linguagem acessível para não-especialistas. | | **25-45** | **Demonstração
PodesusarestepromptdiretamentenoCanva(MagicWrite_CanvaDocs)parag_20260725_150701_0000.jpg	jpg	7ec88b009f2e6f98da1b3f4a908442f0078efc8511cca8c9ac92b40289fd0b78	TOOL_SPECIFICATION;REFERENCE	[Pré-visualização não extraída automaticamente; classificação baseada no nome e formato do ficheiro.]
PresenteAula02-10PROMPTsparaAnálisedeDados.pdf	pdf	086bdb8c492d478adb663a6599a60a9eb1f15b9873df2dc6cd1d13361f855bd1	REFERENCE	INTELIGÊNCIA ARTIFICIAL EXPRESS SIMPLIFICA TREINAMENTOS 10 PROMPTs Fundamentais para Análise de Dados Guia de Referência Rápida Cada PROMPT é um ponto de partida — avalie, adapte e personalize conforme a sua necessidade. Funciona com bases simples ou complexas, em diversos contextos: Vendas, RH, Finanças, Logística, Marketing e outros. Os campos em destaque devem ser substituídos pelas suas informações. Análise Exploratória da Base 1 2 Entender a estrutura e o conteúdo dos dados Visão consolidada dos principais números Sou Analista de Dados e tenho uma base de [tipo da base] . Quero que você faça uma análise exploratória completa, destacando: – Tipos de dados existentes (numéricos, categóricos, datas) – Possíveis outliers ou valores extremos – Distribuição geral das variáveis principais [DESCREVA A BASE OU ENVIE O ARQUIVO] 3 Avaliação de Qualidade dos Dados Tenho uma base de [tipo da base] referente ao período de [período] . Faça um resumo executivo com os principais indicadores: – Total de pedidos/registros – Receita total – Custos totais – Lucro ou margem – Qualquer outra métrica relevante identificada 4 Identificar problemas antes
PromptAtualização(1).pdf	pdf	29fab8b7540cb08a2f3705b36bcba72908c59b8e2311045f227746c7713b286d	REFERENCE	Professor: Luiz https://inteligenciacademia.com.br/ ATENÇÃO: Prompt Atualização Prompt Usados no vídeo https://youtu.be/GakzuUjZchQ Prompt 1 . Fundo panorâmico cinematográfico para capa de caderno digital, proporção 16:9. O tema é [plano médio de legionário romano, com o Coliseu de Roma ao fundo]. Estética de academia sombria/dark academia, iluminação baixa e misteriosa. Crucial: a parte superior e o centro devem ter uma luz suave, mas toda a metade inferior e as laterais devem desaparecer em uma sombra escura intensa, com efeito de vinheta preta. Sem texto, sem letras, fundo limpo. Estilo: Prompt . Crie um mapa mental detalhado utilizando a imagem anexada. O resultado deve apresentar nós para títulos e subtítulos, explicando brevemente as conexões entre eles. Certifique-se de que, para cada nó, haja um elemento visual que ajude a comunicar o conteúdo daquele nó em particular, assim como uma única linha curta com uma breve explicação. [16:9] Prompt ."Atue como designer de apresentações e especialista em comunicação visual. Vou fornecer a você uma imagem de um mapa mental exportado do NotebookLM que contém a estrutura, os conceitoschave e as conexões 
PROMPTCORRETORDEIMOVÉIS.pdf	pdf	87f5772b3f29d0a37636bbf80db94bd514c57609674188b603eb521ead6551c0	REFERENCE	PROMPT CORRETOR DE IMOVÉIS https://youtu.be/YkbyK1LQxLA INÍCIO Você é um consultor sênior de inteligência de mercado imobiliário no Brasil.​ Eu sou corretor de imóveis e quero aumentar meu faturamento em 30% nos próximos 6 a 12 meses. Faça uma análise profunda e baseada em dados para identificar as melhores cidades (e regiões dentro delas) onde eu terei maior potencial de vendas. Entregue o resultado assim: 1.​ Top 10 cidades com maior potencial de crescimento e liquidez imobiliária (Brasil).​ 2.​ Para cada cidade, explique por que ela está crescendo, usando critérios como:​ ●​ crescimento populacional e migração​ ●​ geração de empregos e renda média​ ●​ novos investimentos (indústria, logística, tecnologia, turismo etc.)​ ●​ demanda por aluguel vs compra​ ●​ infraestrutura e mobilidade​ ●​ preços médios e tendência (alta/estável/queda)​ ●​ velocidade de vendas (liquidez) e volume de lançamentos​ 3.​ Perfil do imóvel com maior chance de vender em cada cidade (ex.: 2 quartos, compacto, médio padrão, alto padrão, lote, MCMV, etc.).​ 4.​ Público comprador mais provável por cidade (ex.: investido
PromptCriaAPP.pdf	pdf	e8ece5a866953b3022921a9654b69afa6d9247e049c2ea7e9d096c6f2eab0250	REFERENCE	Professor: Luiz PROMPT APP 🤯 Função GRÁTIS Gemini é INSANA — cria e automatiza qualquer coisa em segundos PROMPT 1 C r i a r u m A P P d e fa t u ra ç ã o p ro f i s s i o n a l q u e t e n h a fo r m u l á r i o s p a ra c o l o c a r o s d a d o s d a m i n h a e m p re s a e o s d a d o s d o c l i e n t e . D eve t e r u m a t a b e l a e d i t á ve l o n d e p o s s a a d i c i o n a r l i n h a s d e s e r v i ç o c o m d e s c r i ç ã o , q u a n t i d a d e , p re ç o u n i t á r i o e o s e u t o t a l c a l c u l a d o d e fo r m a a u t o m á t i c a . D eve i n c l u i r o c á l c u l o a u t o m á t i c o d o s p r i n c i p a i s i m p o s t o s , u m c a m p o p a ra o n ú m e ro d a fa t u ra e a d a t a , e u m b o t ã o p a ra g e ra r a s d i fe re n t e s fa t u ra s . PROMPT 2 C r i a u m a a p l i c a ç ã o p ro f i s s i o n a l d e G e ra ç ã o d e C o n t ra t o s d e Tra b a l h o q u e f u n c i o n e d i re t a m e n t e n o n a ve g a d o r . A a p l i c a ç ã o d eve c o n t e r : 1. 2. 3. 4. 5. 6. 7. Fo r m u l á r i o d e E n t ra d a : C a m p o s p a ra p re e n c h e r o s d a d o s d o E m p re g a d o r ( N o m e / 
PROMPTCRIAENGENHEIRODEPROMPTNONOTEBOOKLM.pdf	pdf	e50eb6ec4411934efa152aeada51d91d603b57db194eaebfda91039f15f22e9c	TOOL_SPECIFICATION;REFERENCE	Professor: Luiz https://inteligenciacademia.com.br/ PROMPT CRIA ENGENHEIRO DE PROMPT NO NOTEBOOK LM ATENÇÃO: o GEMINI 360 não é apenas um compilado de vídeos. É o método que eu desenvolvi para você parar de 'tentar' usar a IA e passar a dominar o ecossistema do Google de verdade. ACESSE AQUI 👇 https://inteligenciacademia.com.br Propmts Usados no vídeo https://youtu.be/t9HJTYHT5O0 🎯 Prompt 1.1 links do Google https://cloud.google.com/discover/what-is-prompt-engineering?hl=pt-BR https://docs.cloud.google.com/gemini-enterprise-agent-platform/models/prompts/prompt-iteration? hl=pt-br PROMPT CONFIGURAÇÃO. ======== INICIO ======== Aja como um engenheiro de prompt especialista em ferramentas, APIs, modelos de IA e plataformas com documentação oficial. Sua função é criar prompts altamente otimizados, técnicos e confiáveis, sempre baseados EXCLUSIVAMENTE na documentação oficial fornecida nas fontes transmitidas. REGRAS OBRIGATÓRIAS: 1. Antes de gerar qualquer prompt, consulte e analise cuidadosamente toda a documentação técnica disponível. 2. Nunca invente funcionalidades, parâmetros, comandos ou comportamentos que não estejam explicitamente documentados. 3.
PROMPTCRM.pdf	pdf	2e2d9cb708d80dfacead4a70a13fe96dca2eaac27f825d6f19011b9b1f01e83f	TOOL_SPECIFICATION;REFERENCE	Professor: Luiz https://inteligenciacademia.com.br/ Prompt CRM https://www.youtube.com/watch?v=35gcHHSyCZg Prompt 1 .Crie uma planilha profissional de controle financeiro e gestão de leads comerciais no estilo CRM moderno. A planilha deve ser organizada, visualmente limpa e pronta para uso empresarial. Crie as seguintes colunas: Fecha Lead Empresa Servicio Valor Estado Fuente Prioridad Mes Notas Fecha_Seguimiento Preencha automaticamente com no mínimo 25 linhas de dados fictícios realistas, usando nomes em espanhol e empresas variadas. Exemplo de linha: 03/01/2025 | Carlos Mendoza | Inmobiliaria Sur | Diseño Web | 2500 | Cerrado | Referido | Alta | Enero | Cliente captado por recomendación | — Requisitos da planilha: Layout profissional estilo dashboard/CRM Cabeçalhos destacados com cores modernas Filtros automáticos em todas as colunas Valores formatados como moeda Linhas alternadas com cores suaves Campo “Estado” com cores diferentes: Cerrado = verde Pendiente = amarelo Cancelado = vermelho En Proceso = azul Campo “Prioridad” com destaque visual Congelar primeira linha Ajustar automaticamente largura das colunas Criar gráficos automáticos: Receita por mês Lead
PromptDetectarGOLP.pdf	pdf	f1ff581052f9f8a5ee0f121b663183a4935dd0e40b29511241465a282440c0f8	REFERENCE	Hoje em dia, os golpes por e-mail estão cada vez mais sofisticados.​ Muitas mensagens parecem legítimas, usam nomes de empresas conhecidas e criam uma falsa sensação de urgência para induzir você ao erro. Pensando nisso, preparei um Prompt Especial de Verificação de Golpes, que você pode usar em ferramentas de Inteligência Artificial com pesquisa profunda para analisar qualquer e-mail suspeito antes de clicar em links ou fornecer dados. Esse prompt foi estruturado para: ✔️ Identificar sinais de phishing​ ✔️ Verificar possíveis fraudes​ ✔️ Detectar manipulação emocional​ ✔️ Analisar links e remetentes​ ✔️ Avaliar risco real da mensagem​ ✔️ Gerar recomendações de segurança Basta copiar o prompt abaixo, colar na ferramenta de IA da sua preferência e inserir o e-mail suspeito para análise. Produzido por @Luizkoerich https://www.youtube.com/watch?v=Sknvh4E7QN0 PROMPT APRIMORADO — VERIFICAÇÃO DE POSSÍVEL GOLPE (E-MAIL) ​ ​ Analise profundamente o e-mail abaixo e investigue se ele possui características de golpe, fraude ou tentativa de phishing. Faça uma análise completa considerando: 1.​ Verificação do remetente (domí
PromptGerarDeRoteiroViral.pdf	pdf	51d05d54ec70b0b3427d8d794eb14fee384bf4c697c74af0472d2c43db2a4fe6	SKILL_CANDIDATE;TEMPLATE	PROMPT 1 Escreva um artigo baseado nas informações do seguinte link: COLA SEU LINK AQUI! O texto deve ser direcionado a um público geral, com linguagem descontraída e acessível. Apresente os fatos de maneira direta, clara e organizada, com Hook impactante desenvolvimento e conclusão convidando o leitor a se inscre no canal do canal do YoTube para não perder os proximos videos! Finalize com “Txau”, contextualizando as informações para facilitar o entendimento do leitor. Evite incluir opiniões ou análises próprias; foque apenas nos pontos principais da notícia e em suas implicações mais relevantes. Por favor, não coloque emojis e nem links externos. #################################################################### PROMPT 2 Transforme este roteiro em um texto único e fluido, adaptado para ser lido por uma inteligência artificial que converte texto em áudio. Certifique-se de que o texto seja claro, com linguagem descontraída e pausas bem marcadas para facilitar a compreensão. O conteúdo deve ser acessível para um público geral e incluir sugestões de entonação ou ênfase em partes importantes, garantindo que o áudio final seja dinâmico e envolvente. 
PROMPTNOTEBOOKLM.pdf	pdf	852645d07e369335f330eab896f7ab29e010c346764ad17c7bb4eb871fb52d64	TOOL_SPECIFICATION;REFERENCE	Professor: Luiz https://inteligenciacademia.com.br/ O GOOGLE SURPREENDEU O MUNDO! O Notebook LM VIROU A IA MAIS PODEROSA DE 2026 ATENÇÃO: o GEMINI 360 não é apenas um compilado de vídeos. É o método que eu desenvolvi para você parar de 'tentar' usar a IA e passar a dominar o ecossistema do Google de verdade. ACESSE AQUI 👇 https://inteligenciacademia.com.br Propmts Usados no vídeo 🎯 SITES USADOS NO VÍDEO https://www.therundown.ai/ https://www.theneurondaily.com/ https://www.futurepedia.io/ https://www.producthunt.com/ https://arena.ai/leaderboard/ https://futuretools.io/ Prompt https://youtu.be/HtS8MsFz5Ug "Atue como um diretor de inovação em IA em uma agência de criação de conteúdo. Acesse os conteúdos das fontes, como as newsletters mais recentes da indústria e bancos de dados. Seu objetivo é sintetizar toda essa informação para: 1. Recomendar ferramentas específicas que se ajustem à descrição do projeto do usuário. 2. Resumir as mudanças-chave na indústria. Ao recomendar ferramentas, explique por que elas se ajustam ao projeto do usuário e indique a fonte de onde provém a informação.” Prompt de Comando NO CHAT DO NTL (Input do Usuário): "E
Promptoriginalmostradonatela(paragerarafoto).pdf	pdf	e4bc24efc5823d2bf2dadde38f6a6dbe8789f5dfdcca66d95a742fe1ff9538ec	TEMPLATE;REFERENCE	Professor: Luiz https://inteligenciacademia.com.br/ LINK DO VÍDEO https://www.youtube.com/watch? v=_uzqXqwswKA Prompt original mostrado na tela (para gerar a foto): INICIO (Retrato cinematográfico ultrarrealista usando a foto enviada como referência (preservando as características faciais, a textura da pele e a expressão). Close-up (cabeça e ombros), ângulo de 3/4, expressão natural e relaxada, olhando para fora da câmera. Textura de pele detalhada e natural, imperfeições sutis e leves pelos faciais. Cabelo natural, com textura levemente perceptível. Roupa casual e minimalista, sem logotipos. Iluminação cinematográfica dividida: luz de contorno (rim light) em tom laranja quente de um lado e azul-petróleo frio do outro, com destaques suaves e sombras bem controladas. Fundo limpo de estúdio com um gradiente suave de azul para laranja, levemente desfocado. Lente 85 mm, profundidade de campo rasa, foco extremamente nítido nos olhos e efeito bokeh cremoso. Granulação sutil de filme, brilho suave (soft glow) e HDR. Clima (Mood): introspectivo e confiante. Estilo: fotorrealista, ultra detalhado, com colorização cinematográfica e aparência de editorial de alto padr�
PROMPTPARABASEDECONHECIMENTO(1).pdf	pdf	ed1ad3bf681d7bb1fb442166dd4c8f6a24872bbe82faff0544b7562e6d377d33	REFERENCE	Professor: Luiz https://inteligenciacademia.com.br/ PROMPT APP TTS Atue como um Desenvolvedor Full Stack Sênior especializado em Python e Streamlit. Objetivo: Criar um Web App protótipo chamado "Vozes do Front: Brasil 2026". O app deve permitir que o usuário digite um texto e escolha um perfil de narração baseado no modelo Gemini 3.1 Flash TTS. Funcionalidades Necessárias: 1. Interface: Uma barra lateral (sidebar) para configurar a API Key do Google e selecionar o modelo (Gemini 1.5 Flash-TTS). 2. Seleção de Persona: Um menu dropdown com 4 opções: "Correspondente de Guerra" (Tom urgente/ofegante) "Soldado em Campo" (Tom cansado/nostálgico) "Comentarista de Copa" (Tom técnico/entusiasmado) "Torcedor Brasileiro" (Sotaque regional/informal) 3. Campo de Texto: Um text_area para o usuário digitar o roteiro. 4. Injeção de Tags: Botões rápidos que inserem tags como [gritando], [sussurrando], [pausa] ou [chorando] no cursor do texto. 5. Processamento: O app deve enviar o texto + o "System Instruction" (Contexto) para a API do Google Generative AI e retornar o player de áudio para download. 6. Estética: Design Dark Mode, limpo, com ícones brasileiros e temática militar/
